month	day	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022
6	3		13.104	12.796	13.14	13.117	12.921	12.911	13.112	12.659	13.09	12.646	12.724	12.437	12.846	12.718	12.491	12.805	12.124	12.543	12.383	12.696	12.942	12.354	12.504	12.25	12.448	12.03	12.028	11.87	12.061	12.177	12.147	11.81	11.875	12.173	12.286	12.074	11.62	11.098	11.859	11.495	11.376	11.465	11.875	12.124
6	4		13.027	12.736	13.094	13.041	12.868	12.822	12.999	12.576	13.018	12.571	12.698	12.328	12.793	12.66	12.433	12.723	12.068	12.493	12.312	12.613	12.854	12.286	12.446	12.185	12.403	11.974	11.922	11.812	11.998	12.121	12.054	11.724	11.817	12.088	12.216	11.997	11.55	11.07	11.78	11.43	11.287	11.422	11.798	12.02
6	5		12.962	12.695	13.031	12.985	12.8	12.736	12.927	12.49	12.968	12.498	12.668	12.236	12.733	12.59	12.388	12.638	12.019	12.446	12.261	12.536	12.788	12.21	12.378	12.115	12.352	11.925	11.829	11.739	11.927	12.05	11.975	11.637	11.745	11.996	12.155	11.909	11.478	11.049	11.701	11.36	11.215	11.377	11.704	11.902
6	6		12.904	12.66	13.005	12.932	12.763	12.666	12.859	12.413	12.931	12.458	12.642	12.185	12.702	12.541	12.361	12.587	11.976	12.425	12.245	12.478	12.754	12.158	12.338	12.07	12.312	11.902	11.752	11.674	11.873	11.982	11.904	11.559	11.685	11.923	12.099	11.841	11.429	11.04	11.65	11.304	11.161	11.336	11.628	11.818
6	7		12.867	12.643	12.978	12.899	12.727	12.585	12.816	12.336	12.867	12.43	12.617	12.145	12.662	12.487	12.331	12.545	11.935	12.397	12.23	12.409	12.702	12.114	12.293	12.036	12.247	11.873	11.698	11.605	11.824	11.901	11.847	11.495	11.624	11.826	12.043	11.791	11.381	11.012	11.577	11.249	11.117	11.291	11.551	11.736
6	8		12.811	12.612	12.94	12.854	12.681	12.536	12.757	12.267	12.803	12.407	12.596	12.094	12.616	12.445	12.309	12.501	11.904	12.371	12.223	12.341	12.639	12.07	12.24	11.999	12.176	11.85	11.647	11.548	11.805	11.805	11.798	11.419	11.538	11.707	11.984	11.75	11.339	10.982	11.498	11.196	11.072	11.221	11.481	11.645
6	9		12.825	12.604	12.908	12.819	12.64	12.483	12.729	12.195	12.761	12.359	12.57	12.052	12.559	12.398	12.284	12.447	11.857	12.339	12.22	12.295	12.557	12.039	12.185	11.963	12.111	11.821	11.606	11.503	11.772	11.724	11.743	11.337	11.454	11.553	11.929	11.713	11.31	10.952	11.429	11.154	11.037	11.134	11.416	11.564
6	10		12.822	12.598	12.846	12.792	12.607	12.44	12.703	12.194	12.708	12.304	12.532	12.009	12.495	12.373	12.244	12.397	11.817	12.309	12.207	12.234	12.481	11.995	12.123	11.93	12.064	11.793	11.56	11.445	11.752	11.65	11.692	11.254	11.381	11.391	11.865	11.674	11.269	10.919	11.355	11.112	10.986	11.062	11.362	11.493
6	11		12.793	12.555	12.792	12.764	12.565	12.396	12.627	12.161	12.691	12.258	12.496	11.957	12.421	12.357	12.204	12.354	11.772	12.278	12.174	12.18	12.412	11.968	12.062	11.892	12.022	11.759	11.526	11.393	11.728	11.593	11.667	11.172	11.308	11.232	11.814	11.63	11.249	10.881	11.287	11.086	10.934	11.003	11.293	11.419
6	12		12.794	12.527	12.745	12.729	12.514	12.362	12.575	12.16	12.667	12.205	12.475	11.901	12.364	12.345	12.168	12.304	11.735	12.25	12.133	12.136	12.351	11.925	11.994	11.85	11.993	11.734	11.492	11.345	11.698	11.545	11.653	11.079	11.218	11.088	11.762	11.56	11.218	10.85	11.218	11.053	10.886	10.957	11.215	11.338
6	13		12.753	12.444	12.687	12.712	12.476	12.324	12.484	12.174	12.629	12.147	12.45	11.853	12.311	12.324	12.122	12.254	11.683	12.228	12.079	12.085	12.295	11.892	11.914	11.812	11.949	11.696	11.46	11.298	11.645	11.502	11.643	11.006	11.143	10.962	11.694	11.482	11.173	10.812	11.145	11.027	10.871	10.907	11.142	11.259
6	14		12.703	12.373	12.62	12.693	12.421	12.301	12.389	12.116	12.605	12.114	12.417	11.813	12.266	12.306	12.069	12.222	11.643	12.211	12.032	12.014	12.239	11.843	11.81	11.773	11.894	11.657	11.421	11.235	11.596	11.459	11.627	10.936	11.062	10.853	11.622	11.408	11.122	10.758	11.062	10.988	10.858	10.874	11.052	11.183
6	15		12.652	12.338	12.57	12.68	12.361	12.274	12.331	12.078	12.564	12.087	12.394	11.778	12.22	12.277	12.021	12.176	11.594	12.192	11.973	11.947	12.164	11.808	11.708	11.732	11.829	11.624	11.378	11.175	11.539	11.413	11.601	10.87	10.972	10.762	11.567	11.319	11.083	10.703	10.979	10.946	10.854	10.824	10.963	11.099
6	16		12.611	12.273	12.535	12.665	12.333	12.247	12.26	12.026	12.518	12.043	12.371	11.744	12.182	12.242	11.967	12.109	11.564	12.168	11.927	11.881	12.059	11.765	11.59	11.685	11.758	11.595	11.321	11.113	11.484	11.342	11.546	10.81	10.885	10.654	11.52	11.249	11.002	10.644	10.897	10.883	10.852	10.759	10.88	11.02
6	17		12.58	12.226	12.476	12.602	12.293	12.223	12.209	11.96	12.503	12.015	12.327	11.708	12.133	12.199	11.916	12.043	11.513	12.141	11.863	11.806	11.952	11.729	11.496	11.638	11.671	11.546	11.259	11.039	11.415	11.274	11.47	10.757	10.802	10.572	11.474	11.197	10.922	10.573	10.817	10.831	10.842	10.676	10.814	10.953
6	18		12.533	12.2	12.439	12.564	12.244	12.175	12.163	11.962	12.478	11.979	12.291	11.654	12.072	12.149	11.876	11.996	11.458	12.106	11.801	11.737	11.843	11.686	11.412	11.588	11.602	11.495	11.209	10.956	11.329	11.206	11.403	10.659	10.722	10.491	11.437	11.131	10.858	10.502	10.745	10.797	10.789	10.604	10.748	10.855
6	19		12.494	12.147	12.415	12.482	12.211	12.136	12.068	11.943	12.451	11.931	12.257	11.601	12.022	12.094	11.821	11.933	11.411	12.07	11.724	11.67	11.732	11.649	11.345	11.537	11.529	11.45	11.153	10.89	11.251	11.138	11.33	10.559	10.625	10.419	11.382	11.045	10.806	10.434	10.682	10.759	10.715	10.547	10.691	10.763
6	20		12.466	12.087	12.349	12.396	12.194	12.096	11.994	11.916	12.435	11.87	12.213	11.526	11.985	12.059	11.773	11.876	11.357	12.041	11.652	11.597	11.629	11.604	11.286	11.485	11.466	11.4	11.094	10.819	11.154	11.075	11.264	10.436	10.538	10.354	11.32	10.985	10.75	10.337	10.617	10.731	10.636	10.474	10.62	10.67
6	21		12.435	12.06	12.29	12.313	12.153	12.048	11.933	11.913	12.386	11.828	12.165	11.456	11.948	12.008	11.736	11.831	11.285	12.016	11.582	11.516	11.506	11.543	11.214	11.441	11.397	11.34	11.04	10.734	11.054	11.016	11.206	10.318	10.453	10.326	11.249	10.893	10.704	10.251	10.532	10.703	10.538	10.414	10.55	10.572
6	22		12.394	12.025	12.215	12.231	12.139	12.021	11.845	11.887	12.342	11.771	12.111	11.406	11.923	11.964	11.684	11.784	11.216	11.989	11.523	11.438	11.367	11.491	11.115	11.406	11.32	11.299	10.981	10.653	10.966	10.949	11.16	10.193	10.38	10.259	11.187	10.777	10.663	10.163	10.45	10.651	10.442	10.351	10.462	10.47
6	23		12.344	11.964	12.14	12.18	12.136	11.992	11.832	11.849	12.3	11.712	12.056	11.369	11.896	11.941	11.634	11.746	11.17	11.952	11.461	11.351	11.223	11.44	11.015	11.374	11.24	11.252	10.916	10.584	10.887	10.879	11.08	10.109	10.295	10.197	11.111	10.657	10.614	10.066	10.363	10.573	10.354	10.28	10.392	10.387
6	24		12.308	11.925	12.094	12.112	12.079	11.953	11.808	11.832	12.252	11.66	12.007	11.317	11.841	11.913	11.595	11.706	11.104	11.916	11.412	11.255	11.089	11.383	10.92	11.338	11.171	11.176	10.845	10.489	10.799	10.807	10.996	10.009	10.225	10.124	11.035	10.544	10.545	9.972	10.267	10.514	10.278	10.169	10.308	10.3
6	25		12.243	11.849	12.033	12.047	12.038	11.921	11.742	11.817	12.191	11.639	11.962	11.276	11.781	11.87	11.551	11.652	11.056	11.876	11.365	11.166	10.962	11.336	10.817	11.297	11.111	11.104	10.778	10.397	10.71	10.726	10.906	9.922	10.155	10.021	10.947	10.446	10.501	9.898	10.166	10.433	10.189	10.095	10.225	10.215
6	26		12.177	11.77	12.027	11.999	12.022	11.875	11.708	11.757	12.142	11.566	11.909	11.232	11.735	11.853	11.493	11.592	11.02	11.823	11.302	11.086	10.865	11.292	10.739	11.236	11.036	11.039	10.707	10.309	10.626	10.648	10.813	9.83	10.075	9.91	10.841	10.358	10.46	9.836	10.092	10.362	10.103	10.018	10.125	10.129
6	27		12.111	11.709	12.008	11.955	11.977	11.83	11.638	11.717	12.08	11.503	11.866	11.181	11.653	11.826	11.441	11.541	10.988	11.775	11.234	11.001	10.807	11.239	10.653	11.177	10.979	10.961	10.616	10.216	10.54	10.566	10.726	9.727	9.975	9.828	10.715	10.258	10.401	9.775	10.014	10.293	9.999	9.951	10.028	10.05
6	28		12.045	11.642	11.937	11.893	11.95	11.748	11.554	11.66	12.011	11.442	11.813	11.129	11.575	11.79	11.386	11.471	10.932	11.732	11.157	10.917	10.75	11.176	10.575	11.102	10.938	10.897	10.51	10.109	10.449	10.488	10.637	9.597	9.888	9.72	10.581	10.146	10.34	9.705	9.921	10.221	9.89	9.881	9.919	9.985
6	29		11.973	11.584	11.905	11.849	11.943	11.683	11.5	11.592	11.966	11.363	11.754	11.082	11.504	11.757	11.323	11.414	10.876	11.684	11.065	10.836	10.702	11.108	10.496	11.022	10.888	10.863	10.417	10.022	10.348	10.408	10.55	9.48	9.8	9.611	10.452	9.998	10.283	9.637	9.829	10.145	9.776	9.819	9.812	9.931
6	30		11.903	11.526	11.865	11.814	11.878	11.602	11.446	11.514	11.915	11.263	11.699	11.02	11.434	11.711	11.247	11.359	10.799	11.639	10.971	10.754	10.652	11.038	10.424	10.941	10.803	10.837	10.333	9.942	10.239	10.337	10.485	9.393	9.7	9.523	10.306	9.862	10.192	9.571	9.721	10.083	9.682	9.725	9.717	9.873
7	1		11.789	11.445	11.791	11.684	11.822	11.511	11.342	11.452	11.751	11.181	11.606	10.921	11.303	11.623	11.147	11.289	10.69	11.548	10.875	10.639	10.574	10.943	10.314	10.844	10.713	10.782	10.216	9.847	10.076	10.222	10.369	9.268	9.575	9.393	10.122	9.68	10.084	9.468	9.583	9.99	9.537	9.592	9.598	9.793
7	2		11.696	11.375	11.67	11.592	11.72	11.408	11.264	11.35	11.649	11.09	11.512	10.818	11.181	11.541	11.045	11.204	10.58	11.458	10.78	10.541	10.488	10.851	10.23	10.743	10.614	10.72	10.112	9.744	9.888	10.128	10.23	9.156	9.47	9.251	9.952	9.514	9.999	9.364	9.437	9.895	9.408	9.455	9.465	9.719
7	3		11.585	11.275	11.607	11.542	11.632	11.32	11.151	11.252	11.542	11.013	11.399	10.706	11.053	11.45	10.935	11.121	10.479	11.368	10.695	10.454	10.411	10.765	10.142	10.663	10.497	10.639	10.024	9.649	9.674	10.027	10.114	9.088	9.359	9.143	9.785	9.372	9.906	9.26	9.32	9.811	9.287	9.305	9.277	9.635
7	4		11.463	11.179	11.515	11.434	11.554	11.21	11.03	11.222	11.376	10.938	11.305	10.596	10.933	11.362	10.829	11.034	10.39	11.283	10.616	10.371	10.32	10.68	10.056	10.593	10.384	10.548	9.924	9.556	9.469	9.922	9.986	9.029	9.223	9.034	9.608	9.273	9.813	9.152	9.2	9.716	9.166	9.144	9.089	9.522
7	5		11.393	11.114	11.379	11.404	11.457	11.095	10.951	11.155	11.328	10.853	11.195	10.49	10.793	11.288	10.729	10.961	10.291	11.18	10.531	10.291	10.218	10.59	9.952	10.527	10.295	10.441	9.816	9.436	9.286	9.812	9.836	8.956	9.1	8.893	9.441	9.143	9.731	9.042	9.115	9.591	9.03	8.975	8.904	9.399
7	6		11.309	11.029	11.313	11.393	11.391	10.999	10.859	11.113	11.281	10.779	11.128	10.427	10.656	11.23	10.644	10.912	10.185	11.124	10.462	10.238	10.158	10.524	9.873	10.475	10.225	10.372	9.723	9.337	9.139	9.756	9.726	8.906	9.006	8.796	9.324	9.059	9.678	8.961	9.044	9.517	8.935	8.813	8.769	9.316
7	7		11.185	10.97	11.256	11.317	11.33	10.898	10.79	11.096	11.229	10.693	11.055	10.354	10.522	11.172	10.517	10.859	10.067	11.054	10.391	10.175	10.091	10.459	9.795	10.404	10.16	10.307	9.629	9.268	9.005	9.67	9.617	8.862	8.902	8.705	9.199	8.988	9.588	8.888	8.969	9.423	8.831	8.64	8.634	9.232
7	8		11.096	10.917	11.178	11.255	11.297	10.832	10.721	11.025	11.179	10.594	11.002	10.272	10.412	11.114	10.386	10.815	9.943	10.995	10.308	10.114	10.029	10.393	9.719	10.31	10.096	10.253	9.535	9.19	8.908	9.595	9.504	8.814	8.781	8.594	9.09	8.905	9.499	8.82	8.884	9.335	8.698	8.485	8.524	9.143
7	9		10.995	10.845	11.102	11.184	11.247	10.753	10.608	10.956	11.127	10.501	10.941	10.193	10.302	11.049	10.253	10.75	9.822	10.933	10.228	10.05	9.977	10.34	9.641	10.221	10.021	10.191	9.441	9.086	8.823	9.526	9.401	8.76	8.662	8.46	8.987	8.822	9.414	8.744	8.81	9.26	8.554	8.337	8.399	9.069
7	10		10.865	10.776	11.032	11.104	11.2	10.661	10.517	10.879	11.074	10.412	10.87	10.104	10.191	10.974	10.12	10.675	9.69	10.871	10.141	9.976	9.935	10.267	9.582	10.131	9.95	10.128	9.346	9.005	8.732	9.46	9.278	8.704	8.53	8.359	8.895	8.736	9.304	8.678	8.73	9.191	8.404	8.202	8.294	9.004
7	11		10.797	10.709	10.958	11.008	11.17	10.588	10.477	10.803	10.989	10.334	10.796	10.006	10.144	10.927	9.984	10.595	9.589	10.804	10.021	9.896	9.891	10.198	9.537	10.015	9.882	10.044	9.278	8.921	8.645	9.373	9.178	8.665	8.398	8.251	8.815	8.633	9.183	8.586	8.642	9.083	8.275	8.084	8.169	8.933
7	12		10.728	10.637	10.869	10.93	11.143	10.453	10.39	10.726	10.92	10.264	10.732	9.906	10.072	10.862	9.873	10.528	9.493	10.721	9.923	9.825	9.853	10.114	9.477	9.903	9.807	9.96	9.23	8.831	8.554	9.299	9.098	8.623	8.252	8.136	8.698	8.533	9.075	8.459	8.561	8.99	8.152	7.972	8.041	8.854
7	13		10.653	10.527	10.792	10.841	11.098	10.33	10.298	10.647	10.824	10.183	10.663	9.81	9.975	10.794	9.77	10.445	9.398	10.619	9.828	9.758	9.797	10.014	9.413	9.808	9.704	9.876	9.173	8.755	8.449	9.215	9	8.548	8.097	8.039	8.573	8.45	8.955	8.332	8.458	8.847	8.05	7.825	7.932	8.784
7	14		10.583	10.441	10.742	10.74	11.036	10.259	10.255	10.585	10.725	10.109	10.551	9.711	9.859	10.73	9.667	10.36	9.293	10.503	9.714	9.699	9.756	9.903	9.343	9.7	9.621	9.774	9.129	8.7	8.327	9.133	8.904	8.476	7.964	7.978	8.466	8.355	8.848	8.212	8.342	8.687	7.957	7.673	7.864	8.718
7	15		10.522	10.362	10.667	10.639	11.001	10.15	10.117	10.516	10.659	10.009	10.449	9.591	9.753	10.662	9.575	10.263	9.204	10.396	9.598	9.64	9.711	9.799	9.274	9.582	9.53	9.685	9.061	8.648	8.21	9.023	8.813	8.404	7.835	7.893	8.361	8.263	8.758	8.088	8.201	8.572	7.869	7.529	7.75	8.66
7	16		10.452	10.255	10.562	10.55	10.923	10.076	9.976	10.415	10.578	9.913	10.355	9.46	9.63	10.558	9.493	10.166	9.118	10.302	9.518	9.583	9.673	9.684	9.19	9.5	9.425	9.61	8.978	8.603	8.082	8.918	8.715	8.326	7.716	7.808	8.233	8.185	8.644	7.993	8.078	8.471	7.782	7.378	7.664	8.581
7	17		10.387	10.152	10.498	10.455	10.84	10.023	9.884	10.336	10.49	9.828	10.257	9.335	9.521	10.468	9.428	10.05	9.039	10.241	9.435	9.509	9.602	9.592	9.126	9.412	9.318	9.516	8.882	8.548	7.98	8.817	8.6	8.248	7.614	7.715	8.132	8.089	8.528	7.93	7.955	8.372	7.68	7.222	7.597	8.497
7	18		10.329	10.074	10.374	10.35	10.724	9.919	9.771	10.227	10.419	9.767	10.152	9.223	9.413	10.389	9.346	9.941	8.944	10.169	9.351	9.433	9.556	9.505	9.064	9.306	9.232	9.411	8.777	8.49	7.892	8.713	8.515	8.166	7.521	7.616	8.042	8.003	8.411	7.874	7.85	8.307	7.556	7.094	7.514	8.398
7	19		10.195	9.998	10.24	10.293	10.629	9.82	9.661	10.11	10.302	9.693	10.059	9.104	9.337	10.294	9.261	9.841	8.847	10.116	9.269	9.349	9.493	9.419	9.008	9.198	9.134	9.338	8.68	8.419	7.803	8.598	8.422	8.063	7.432	7.512	7.945	7.935	8.266	7.814	7.751	8.255	7.422	6.975	7.43	8.286
7	20		10.092	9.896	10.102	10.221	10.491	9.756	9.571	9.993	10.19	9.645	9.952	9.019	9.278	10.21	9.18	9.746	8.754	10.043	9.212	9.273	9.444	9.337	8.936	9.095	9.033	9.247	8.593	8.357	7.698	8.501	8.332	7.974	7.35	7.439	7.849	7.876	8.122	7.751	7.65	8.154	7.308	6.847	7.38	8.176
7	21		10.034	9.857	9.976	10.155	10.352	9.67	9.452	9.884	10.09	9.589	9.844	8.949	9.196	10.123	9.128	9.63	8.662	9.947	9.155	9.198	9.388	9.25	8.87	8.99	8.936	9.154	8.446	8.276	7.622	8.396	8.22	7.886	7.254	7.378	7.742	7.812	7.996	7.669	7.543	8.038	7.18	6.72	7.317	8.083
7	22		9.923	9.813	9.913	10.1	10.26	9.604	9.327	9.781	9.979	9.521	9.745	8.884	9.136	10.05	9.058	9.521	8.578	9.839	9.081	9.129	9.337	9.146	8.802	8.884	8.843	9.075	8.301	8.184	7.538	8.294	8.089	7.794	7.174	7.318	7.647	7.758	7.878	7.593	7.449	7.914	7.071	6.593	7.25	7.971
7	23		9.838	9.74	9.807	9.994	10.145	9.55	9.256	9.666	9.89	9.424	9.646	8.79	9.082	9.967	8.994	9.422	8.511	9.745	8.985	9.052	9.271	9.053	8.742	8.761	8.748	9.015	8.167	8.092	7.438	8.19	7.953	7.694	7.114	7.258	7.552	7.715	7.759	7.506	7.388	7.755	6.993	6.483	7.203	7.861
7	24		9.794	9.686	9.717	9.902	10.067	9.49	9.163	9.552	9.801	9.319	9.562	8.69	9.017	9.889	8.947	9.334	8.445	9.643	8.904	8.971	9.204	8.959	8.669	8.649	8.639	8.945	8.012	8.029	7.339	8.087	7.815	7.626	7.047	7.195	7.468	7.654	7.65	7.425	7.319	7.58	6.917	6.399	7.151	7.762
7	25		9.734	9.577	9.663	9.814	9.994	9.42	9.059	9.448	9.74	9.233	9.498	8.581	8.944	9.79	8.89	9.248	8.364	9.549	8.797	8.888	9.12	8.893	8.599	8.562	8.527	8.885	7.882	7.933	7.243	7.982	7.675	7.541	6.99	7.113	7.383	7.6	7.54	7.347	7.275	7.443	6.828	6.324	7.079	7.653
7	26		9.641	9.476	9.515	9.71	9.881	9.379	8.982	9.384	9.665	9.159	9.433	8.46	8.854	9.697	8.812	9.188	8.274	9.474	8.698	8.824	9.033	8.845	8.543	8.451	8.437	8.81	7.818	7.857	7.131	7.898	7.552	7.455	6.938	7.015	7.316	7.542	7.448	7.282	7.237	7.323	6.749	6.279	7	7.523
7	27		9.613	9.373	9.379	9.612	9.783	9.333	8.873	9.289	9.6	9.083	9.338	8.327	8.756	9.588	8.742	9.135	8.18	9.405	8.615	8.772	8.956	8.781	8.472	8.333	8.367	8.716	7.734	7.806	7.009	7.812	7.446	7.364	6.889	6.914	7.272	7.486	7.357	7.205	7.188	7.216	6.665	6.243	6.935	7.407
7	28		9.585	9.262	9.288	9.527	9.709	9.18	8.753	9.23	9.544	9.03	9.258	8.195	8.648	9.481	8.672	9.069	8.09	9.334	8.573	8.718	8.861	8.7	8.404	8.242	8.308	8.626	7.658	7.744	6.903	7.727	7.328	7.31	6.839	6.81	7.209	7.419	7.281	7.124	7.1	7.164	6.565	6.216	6.868	7.297
7	29		9.504	9.196	9.163	9.425	9.607	9.086	8.635	9.184	9.418	8.981	9.165	8.083	8.535	9.369	8.606	8.99	7.989	9.257	8.512	8.671	8.78	8.596	8.335	8.155	8.256	8.535	7.583	7.661	6.82	7.641	7.232	7.225	6.798	6.699	7.144	7.338	7.205	7.057	7.008	7.102	6.486	6.169	6.78	7.195
7	30		9.449	9.115	9.081	9.319	9.526	9.027	8.528	9.114	9.317	8.918	9.07	7.994	8.414	9.272	8.558	8.916	7.9	9.186	8.451	8.624	8.702	8.466	8.276	8.048	8.208	8.445	7.489	7.6	6.751	7.56	7.148	7.13	6.755	6.593	7.092	7.248	7.119	6.971	6.909	6.995	6.391	6.139	6.71	7.111
7	31		9.374	9.033	9.012	9.218	9.462	8.891	8.452	9.043	9.204	8.843	8.981	7.903	8.307	9.192	8.524	8.826	7.807	9.113	8.359	8.562	8.618	8.339	8.211	7.953	8.136	8.358	7.384	7.531	6.7	7.476	7.084	7.02	6.725	6.505	7.054	7.176	7.026	6.876	6.826	6.88	6.296	6.097	6.638	7.034
8	1		9.283	8.966	8.919	9.118	9.383	8.842	8.35	8.95	9.072	8.762	8.921	7.821	8.198	9.098	8.466	8.726	7.712	9.042	8.249	8.482	8.539	8.213	8.161	7.853	8.035	8.29	7.298	7.452	6.635	7.382	7.037	6.904	6.679	6.42	6.995	7.103	6.924	6.766	6.731	6.77	6.205	6.059	6.568	6.968
8	2		9.189	8.898	8.825	9.058	9.294	8.826	8.284	8.869	8.938	8.681	8.854	7.746	8.113	9	8.407	8.614	7.6	8.972	8.123	8.398	8.48	8.107	8.104	7.751	7.933	8.195	7.207	7.378	6.559	7.288	7.003	6.778	6.651	6.331	6.949	7.012	6.823	6.657	6.645	6.656	6.117	6	6.507	6.905
8	3		9.112	8.814	8.746	8.977	9.211	8.716	8.226	8.795	8.824	8.616	8.801	7.672	8.02	8.904	8.334	8.523	7.516	8.911	8.017	8.331	8.413	8.03	8.051	7.641	7.814	8.095	7.128	7.307	6.468	7.213	6.971	6.686	6.611	6.23	6.874	6.947	6.706	6.513	6.559	6.552	6.015	5.954	6.463	6.837
8	4		9.027	8.746	8.66	8.9	9.135	8.62	8.175	8.705	8.673	8.546	8.738	7.6	7.924	8.817	8.256	8.445	7.434	8.849	7.918	8.272	8.352	7.946	8.013	7.554	7.723	7.991	7.074	7.236	6.376	7.133	6.938	6.618	6.565	6.148	6.79	6.886	6.615	6.412	6.461	6.484	5.934	5.894	6.366	6.755
8	5		8.929	8.686	8.548	8.842	9.068	8.515	8.113	8.64	8.52	8.479	8.661	7.523	7.868	8.718	8.178	8.365	7.367	8.789	7.858	8.22	8.264	7.869	7.991	7.466	7.641	7.895	7.023	7.166	6.263	7.005	6.896	6.554	6.493	6.028	6.724	6.827	6.534	6.317	6.35	6.417	5.83	5.845	6.287	6.69
8	6		8.868	8.64	8.456	8.785	8.991	8.4	8.073	8.579	8.427	8.444	8.579	7.447	7.836	8.642	8.131	8.306	7.304	8.745	7.802	8.169	8.191	7.805	7.954	7.398	7.585	7.792	6.955	7.095	6.156	6.881	6.852	6.502	6.412	5.904	6.667	6.762	6.471	6.224	6.256	6.336	5.718	5.802	6.209	6.619
8	7		8.802	8.58	8.363	8.709	8.904	8.329	8.034	8.51	8.306	8.411	8.489	7.37	7.783	8.559	8.082	8.248	7.249	8.705	7.735	8.129	8.118	7.763	7.916	7.329	7.5	7.696	6.89	7.025	6.064	6.765	6.809	6.45	6.304	5.767	6.607	6.71	6.395	6.138	6.154	6.239	5.612	5.772	6.153	6.562
8	8		8.738	8.502	8.251	8.622	8.833	8.246	7.941	8.441	8.259	8.395	8.411	7.299	7.756	8.469	8.038	8.166	7.172	8.671	7.669	8.068	8.034	7.72	7.893	7.253	7.43	7.601	6.82	6.972	5.978	6.655	6.768	6.388	6.189	5.623	6.564	6.676	6.344	6.08	6.046	6.157	5.523	5.737	6.095	6.509
8	9		8.677	8.448	8.167	8.561	8.768	8.173	7.875	8.361	8.203	8.364	8.348	7.217	7.753	8.379	7.983	8.079	7.102	8.635	7.615	8.003	7.952	7.703	7.855	7.132	7.344	7.494	6.729	6.908	5.887	6.55	6.715	6.319	6.072	5.442	6.516	6.636	6.291	6.012	5.961	6.076	5.428	5.698	6.086	6.466
8	10		8.561	8.366	8.088	8.52	8.685	8.108	7.796	8.287	8.16	8.309	8.293	7.157	7.724	8.298	7.91	7.997	7.031	8.601	7.533	7.932	7.881	7.659	7.798	7.028	7.258	7.389	6.644	6.849	5.794	6.469	6.656	6.271	5.983	5.312	6.452	6.58	6.205	5.935	5.861	5.998	5.329	5.652	6.077	6.415
8	11		8.469	8.275	8.031	8.443	8.61	8.073	7.697	8.205	8.119	8.249	8.232	7.1	7.688	8.197	7.823	7.9	6.963	8.542	7.472	7.869	7.791	7.622	7.763	6.93	7.176	7.297	6.576	6.788	5.728	6.404	6.6	6.216	5.918	5.19	6.381	6.52	6.091	5.855	5.756	5.951	5.256	5.614	6.051	6.367
8	12		8.407	8.197	7.958	8.418	8.549	8.015	7.64	8.121	8.01	8.181	8.178	7.071	7.662	8.12	7.743	7.823	6.901	8.49	7.426	7.821	7.701	7.568	7.734	6.841	7.137	7.214	6.51	6.733	5.655	6.332	6.544	6.166	5.859	5.085	6.322	6.451	6.008	5.776	5.668	5.915	5.197	5.558	5.99	6.31
8	13		8.306	8.122	7.933	8.401	8.473	7.982	7.582	8.059	7.932	8.103	8.123	7.023	7.62	8.07	7.649	7.758	6.848	8.435	7.379	7.769	7.601	7.519	7.683	6.757	7.09	7.133	6.453	6.678	5.583	6.243	6.479	6.116	5.8	5.011	6.259	6.362	5.924	5.713	5.596	5.863	5.116	5.502	5.928	6.239
8	14		8.25	8.021	7.9	8.318	8.39	7.96	7.536	7.988	7.807	8.038	8.061	6.982	7.567	8.032	7.561	7.684	6.803	8.376	7.35	7.709	7.5	7.445	7.641	6.703	7.047	7.054	6.412	6.625	5.512	6.164	6.411	6.063	5.73	4.938	6.199	6.286	5.841	5.631	5.529	5.798	5.048	5.422	5.864	6.158
8	15		8.211	7.93	7.868	8.259	8.284	7.912	7.484	7.962	7.675	8.001	8	6.94	7.532	7.986	7.474	7.638	6.763	8.317	7.34	7.636	7.419	7.376	7.595	6.668	6.994	6.987	6.374	6.59	5.457	6.102	6.348	6.01	5.642	4.85	6.14	6.211	5.756	5.542	5.474	5.737	5.009	5.343	5.808	6.094
8	16		8.131	7.875	7.843	8.175	8.197	7.867	7.433	7.923	7.577	7.952	7.958	6.881	7.499	7.945	7.397	7.6	6.722	8.267	7.315	7.581	7.345	7.307	7.541	6.624	6.938	6.893	6.343	6.543	5.39	6.028	6.278	5.978	5.563	4.77	6.074	6.142	5.698	5.468	5.415	5.654	4.969	5.23	5.756	6.046
8	17		8.054	7.792	7.803	8.08	8.114	7.811	7.386	7.918	7.47	7.916	7.917	6.81	7.463	7.894	7.327	7.544	6.699	8.225	7.294	7.523	7.278	7.234	7.484	6.57	6.869	6.818	6.3	6.512	5.322	5.968	6.205	5.938	5.495	4.691	6.018	6.08	5.639	5.398	5.371	5.572	4.919	5.13	5.711	6.013
8	18		7.973	7.782	7.764	8.062	8.011	7.757	7.328	7.91	7.443	7.861	7.87	6.746	7.421	7.838	7.277	7.495	6.674	8.162	7.275	7.462	7.223	7.164	7.461	6.519	6.839	6.742	6.249	6.471	5.244	5.895	6.13	5.894	5.432	4.617	5.965	6.008	5.568	5.308	5.335	5.515	4.876	5.029	5.68	5.98
